tracker_model,target_model,tracker_wins,target_wins,draws
tracker46.pth,target15.pth,148,52,0
tracker46.pth,target17.pth,67,133,0
tracker46.pth,target19.pth,180,20,0
tracker46.pth,target21.pth,189,11,0
tracker46.pth,target23.pth,188,12,0
tracker46.pth,target25.pth,154,46,0
tracker46.pth,target27.pth,151,49,0
tracker46.pth,target29.pth,196,4,0
tracker46.pth,target31.pth,194,6,0
tracker46.pth,target33.pth,196,4,0
tracker46.pth,target35.pth,149,51,0
tracker46.pth,target37.pth,170,30,0
tracker46.pth,target39.pth,144,56,0
tracker46.pth,target41.pth,164,36,0
tracker46.pth,target43.pth,184,16,0
tracker46.pth,target45.pth,179,21,0
tracker46.pth,target47.pth,6,194,0
tracker46.pth,target49.pth,55,145,0
tracker46.pth,target51.pth,37,163,0
tracker46.pth,target53.pth,104,96,0
tracker46.pth,target55.pth,30,170,0
tracker46.pth,target57.pth,160,40,0
tracker46.pth,target59.pth,98,102,0
tracker48.pth,target1.pth,108,92,0
tracker48.pth,target3.pth,92,108,0
tracker48.pth,target5.pth,181,19,0
tracker48.pth,target7.pth,191,9,0
tracker48.pth,target9.pth,168,32,0
tracker48.pth,target11.pth,189,11,0
tracker48.pth,target13.pth,166,34,0
tracker48.pth,target15.pth,169,31,0
tracker48.pth,target17.pth,98,102,0
tracker48.pth,target19.pth,164,36,0
tracker48.pth,target21.pth,189,11,0
tracker48.pth,target23.pth,138,62,0
tracker48.pth,target25.pth,190,10,0
tracker48.pth,target27.pth,133,67,0
tracker48.pth,target29.pth,189,11,0
tracker48.pth,target31.pth,142,58,0
tracker48.pth,target33.pth,115,85,0
tracker48.pth,target35.pth,120,80,0
tracker48.pth,target37.pth,119,81,0
tracker48.pth,target39.pth,85,115,0
tracker48.pth,target41.pth,119,81,0
tracker48.pth,target43.pth,177,23,0
tracker48.pth,target45.pth,141,59,0
tracker48.pth,target47.pth,200,0,0
tracker48.pth,target49.pth,4,196,0
tracker48.pth,target51.pth,197,3,0
tracker48.pth,target53.pth,2,198,0
tracker48.pth,target55.pth,53,147,0
tracker48.pth,target57.pth,147,53,0
tracker48.pth,target59.pth,115,85,0
tracker50.pth,target1.pth,149,51,0
tracker50.pth,target3.pth,125,75,0
tracker50.pth,target5.pth,156,44,0
tracker50.pth,target7.pth,174,26,0
tracker50.pth,target9.pth,135,65,0
tracker50.pth,target11.pth,135,65,0
tracker50.pth,target13.pth,177,23,0
tracker50.pth,target15.pth,200,0,0
tracker50.pth,target17.pth,162,38,0
tracker50.pth,target19.pth,190,10,0
tracker50.pth,target21.pth,132,68,0
tracker50.pth,target23.pth,88,112,0
tracker50.pth,target25.pth,171,29,0
tracker50.pth,target27.pth,190,10,0
tracker50.pth,target29.pth,174,26,0
tracker50.pth,target31.pth,191,9,0
tracker50.pth,target33.pth,176,24,0
tracker50.pth,target35.pth,176,24,0
tracker50.pth,target37.pth,161,39,0
tracker50.pth,target39.pth,145,55,0
tracker50.pth,target41.pth,128,72,0
tracker50.pth,target43.pth,181,19,0
tracker50.pth,target45.pth,159,41,0
tracker50.pth,target47.pth,48,152,0
tracker50.pth,target49.pth,188,12,0
tracker50.pth,target51.pth,28,172,0
tracker50.pth,target53.pth,192,8,0
tracker50.pth,target55.pth,181,19,0
tracker50.pth,target57.pth,140,60,0
tracker50.pth,target59.pth,132,68,0
tracker52.pth,target1.pth,15,185,0
tracker52.pth,target3.pth,72,128,0
tracker52.pth,target5.pth,175,25,0
tracker52.pth,target7.pth,194,6,0
tracker52.pth,target9.pth,183,17,0
tracker52.pth,target11.pth,183,17,0
tracker52.pth,target13.pth,160,40,0
tracker52.pth,target15.pth,140,60,0
tracker52.pth,target17.pth,106,94,0
tracker52.pth,target19.pth,191,9,0
tracker52.pth,target21.pth,194,6,0
tracker52.pth,target23.pth,194,6,0
tracker52.pth,target25.pth,197,3,0
tracker52.pth,target27.pth,179,21,0
tracker52.pth,target29.pth,189,11,0
tracker52.pth,target31.pth,185,15,0
tracker52.pth,target33.pth,187,13,0
tracker52.pth,target35.pth,161,39,0
tracker52.pth,target37.pth,150,50,0
tracker52.pth,target39.pth,133,67,0
tracker52.pth,target41.pth,114,86,0
tracker52.pth,target43.pth,181,19,0
tracker52.pth,target45.pth,190,10,0
tracker52.pth,target47.pth,200,0,0
tracker52.pth,target49.pth,66,134,0
tracker52.pth,target51.pth,195,5,0
tracker52.pth,target53.pth,7,193,0
tracker52.pth,target55.pth,29,171,0
tracker52.pth,target57.pth,177,23,0
tracker52.pth,target59.pth,124,76,0
tracker54.pth,target1.pth,181,19,0
tracker54.pth,target3.pth,100,100,0
tracker54.pth,target5.pth,133,67,0
tracker54.pth,target7.pth,199,1,0
tracker54.pth,target9.pth,48,152,0
tracker54.pth,target11.pth,142,58,0
tracker54.pth,target13.pth,190,10,0
tracker54.pth,target15.pth,19,181,0
tracker54.pth,target17.pth,72,128,0
tracker54.pth,target19.pth,36,164,0
tracker54.pth,target21.pth,49,151,0
tracker54.pth,target23.pth,197,3,0
tracker54.pth,target25.pth,59,141,0
tracker54.pth,target27.pth,44,156,0
tracker54.pth,target29.pth,32,168,0
tracker54.pth,target31.pth,146,54,0
tracker54.pth,target33.pth,144,56,0
tracker54.pth,target35.pth,154,46,0
tracker54.pth,target37.pth,160,40,0
tracker54.pth,target39.pth,139,61,0
tracker54.pth,target41.pth,98,102,0
tracker54.pth,target43.pth,146,54,0
tracker54.pth,target45.pth,76,124,0
tracker54.pth,target47.pth,119,81,0
tracker54.pth,target49.pth,27,173,0
tracker54.pth,target51.pth,97,103,0
tracker54.pth,target53.pth,200,0,0
tracker54.pth,target55.pth,2,198,0
tracker54.pth,target57.pth,36,164,0
tracker54.pth,target59.pth,141,59,0
tracker56.pth,target1.pth,28,172,0
tracker56.pth,target3.pth,11,189,0
tracker56.pth,target5.pth,39,161,0
tracker56.pth,target7.pth,171,29,0
tracker56.pth,target9.pth,139,61,0
tracker56.pth,target11.pth,112,88,0
tracker56.pth,target13.pth,161,39,0
tracker56.pth,target15.pth,159,41,0
tracker56.pth,target17.pth,162,38,0
tracker56.pth,target19.pth,147,53,0
tracker56.pth,target21.pth,131,69,0
tracker56.pth,target23.pth,128,72,0
tracker56.pth,target25.pth,108,92,0
tracker56.pth,target27.pth,136,64,0
tracker56.pth,target29.pth,154,46,0
tracker56.pth,target31.pth,187,13,0
tracker56.pth,target33.pth,160,40,0
tracker56.pth,target35.pth,65,135,0
tracker56.pth,target37.pth,22,178,0
tracker56.pth,target39.pth,34,166,0
tracker56.pth,target41.pth,4,196,0
tracker56.pth,target43.pth,102,98,0
tracker56.pth,target45.pth,98,102,0
tracker56.pth,target47.pth,179,21,0
tracker56.pth,target49.pth,177,23,0
tracker56.pth,target51.pth,188,12,0
tracker56.pth,target53.pth,150,50,0
tracker56.pth,target55.pth,183,17,0
tracker56.pth,target57.pth,50,150,0
tracker56.pth,target59.pth,86,114,0
tracker58.pth,target1.pth,175,25,0
tracker58.pth,target3.pth,113,87,0
tracker58.pth,target5.pth,66,134,0
tracker58.pth,target7.pth,115,85,0
tracker58.pth,target9.pth,37,163,0
tracker58.pth,target11.pth,85,115,0
tracker58.pth,target13.pth,114,86,0
tracker58.pth,target15.pth,144,56,0
tracker58.pth,target17.pth,19,181,0
tracker58.pth,target19.pth,59,141,0
tracker58.pth,target21.pth,112,88,0
tracker58.pth,target23.pth,33,167,0
tracker58.pth,target25.pth,88,112,0
tracker58.pth,target27.pth,85,115,0
tracker58.pth,target29.pth,132,68,0
tracker58.pth,target31.pth,58,142,0
tracker58.pth,target33.pth,74,126,0
tracker58.pth,target35.pth,165,35,0
tracker58.pth,target37.pth,151,49,0
tracker58.pth,target39.pth,142,58,0
tracker58.pth,target41.pth,115,85,0
tracker58.pth,target43.pth,173,27,0
tracker58.pth,target45.pth,108,92,0
tracker58.pth,target47.pth,158,42,0
tracker58.pth,target49.pth,67,133,0
tracker58.pth,target51.pth,84,116,0
tracker58.pth,target53.pth,102,98,0
tracker58.pth,target55.pth,80,120,0
tracker58.pth,target57.pth,197,3,0
tracker58.pth,target59.pth,139,61,0
tracker60.pth,target1.pth,61,139,0
tracker60.pth,target3.pth,67,133,0
tracker60.pth,target5.pth,108,92,0
tracker60.pth,target7.pth,159,41,0
tracker60.pth,target9.pth,148,52,0
tracker60.pth,target11.pth,149,51,0
tracker60.pth,target13.pth,85,115,0
tracker60.pth,target15.pth,146,54,0
tracker60.pth,target17.pth,149,51,0
tracker60.pth,target19.pth,166,34,0
tracker60.pth,target21.pth,119,81,0
tracker60.pth,target23.pth,135,65,0
tracker60.pth,target25.pth,146,54,0
tracker60.pth,target27.pth,122,78,0
tracker60.pth,target29.pth,183,17,0
tracker60.pth,target31.pth,114,86,0
tracker60.pth,target33.pth,100,100,0
tracker60.pth,target35.pth,112,88,0
tracker60.pth,target37.pth,75,125,0
tracker60.pth,target39.pth,99,101,0
tracker60.pth,target41.pth,60,140,0
tracker60.pth,target43.pth,37,163,0
tracker60.pth,target45.pth,119,81,0
tracker60.pth,target47.pth,138,62,0
tracker60.pth,target49.pth,126,74,0
tracker60.pth,target51.pth,167,33,0
tracker60.pth,target53.pth,102,98,0
tracker60.pth,target55.pth,164,36,0
tracker60.pth,target57.pth,124,76,0
tracker60.pth,target59.pth,79,121,0
