tracker_model,target_model,tracker_wins,target_wins,draws
tracker150.pth,target81.pth,137,63,0
tracker150.pth,target83.pth,173,27,0
tracker150.pth,target85.pth,167,33,0
tracker150.pth,target87.pth,96,104,0
tracker150.pth,target89.pth,177,23,0
tracker150.pth,target91.pth,151,49,0
tracker150.pth,target93.pth,156,44,0
tracker150.pth,target95.pth,155,45,0
tracker150.pth,target97.pth,156,44,0
tracker150.pth,target99.pth,130,70,0
tracker150.pth,target101.pth,118,82,0
tracker150.pth,target103.pth,100,100,0
tracker150.pth,target105.pth,54,146,0
tracker150.pth,target107.pth,162,38,0
tracker150.pth,target109.pth,148,52,0
tracker150.pth,target111.pth,124,76,0
tracker150.pth,target113.pth,103,97,0
tracker150.pth,target115.pth,142,58,0
tracker150.pth,target117.pth,134,66,0
tracker150.pth,target119.pth,190,10,0
tracker150.pth,target121.pth,143,57,0
tracker150.pth,target123.pth,142,58,0
tracker150.pth,target125.pth,181,19,0
tracker150.pth,target127.pth,153,47,0
tracker150.pth,target129.pth,149,51,0
tracker150.pth,target131.pth,153,47,0
tracker150.pth,target133.pth,110,90,0
tracker150.pth,target135.pth,84,116,0
tracker150.pth,target137.pth,106,94,0
tracker150.pth,target139.pth,96,104,0
tracker150.pth,target141.pth,177,23,0
tracker150.pth,target143.pth,91,109,0
tracker150.pth,target145.pth,158,42,0
tracker150.pth,target147.pth,185,15,0
tracker150.pth,target149.pth,198,2,0
tracker150.pth,target151.pth,171,29,0
tracker150.pth,target153.pth,49,151,0
tracker150.pth,target155.pth,77,123,0
tracker150.pth,target157.pth,107,93,0
tracker150.pth,target159.pth,120,80,0
tracker150.pth,target161.pth,66,134,0
tracker150.pth,target163.pth,120,80,0
tracker150.pth,target165.pth,66,134,0
tracker150.pth,target167.pth,90,110,0
tracker150.pth,target169.pth,152,48,0
tracker150.pth,target171.pth,181,19,0
tracker150.pth,target173.pth,131,69,0
tracker150.pth,target175.pth,112,88,0
tracker150.pth,target177.pth,79,121,0
tracker150.pth,target179.pth,76,124,0
tracker150.pth,target181.pth,91,109,0
tracker150.pth,target183.pth,173,27,0
tracker150.pth,target185.pth,183,17,0
tracker150.pth,target187.pth,193,7,0
tracker150.pth,target189.pth,125,75,0
tracker150.pth,target191.pth,161,39,0
tracker150.pth,target193.pth,132,68,0
tracker150.pth,target195.pth,118,82,0
tracker150.pth,target197.pth,115,85,0
tracker150.pth,target199.pth,112,88,0
tracker150.pth,target201.pth,120,80,0
tracker150.pth,target203.pth,105,95,0
tracker150.pth,target205.pth,134,66,0
tracker150.pth,target207.pth,109,91,0
tracker150.pth,target209.pth,180,20,0
tracker150.pth,target211.pth,187,13,0
tracker150.pth,target213.pth,177,23,0
tracker150.pth,target215.pth,189,11,0
tracker150.pth,target217.pth,126,74,0
tracker150.pth,target219.pth,134,66,0
tracker150.pth,target221.pth,98,102,0
tracker150.pth,target223.pth,163,37,0
tracker150.pth,target225.pth,148,52,0
tracker150.pth,target227.pth,102,98,0
tracker150.pth,target229.pth,103,97,0
tracker150.pth,target231.pth,178,22,0
tracker150.pth,target233.pth,188,12,0
tracker150.pth,target235.pth,142,58,0
tracker150.pth,target237.pth,129,71,0
tracker150.pth,target239.pth,113,87,0
tracker150.pth,target241.pth,97,103,0
tracker150.pth,target243.pth,159,41,0
tracker150.pth,target245.pth,151,49,0
tracker150.pth,target247.pth,172,28,0
tracker150.pth,target249.pth,165,35,0
tracker150.pth,target251.pth,136,64,0
tracker150.pth,target253.pth,83,117,0
tracker150.pth,target255.pth,155,45,0
tracker150.pth,target257.pth,168,32,0
tracker150.pth,target259.pth,134,66,0
tracker150.pth,target261.pth,166,34,0
tracker150.pth,target263.pth,135,65,0
tracker150.pth,target265.pth,150,50,0
tracker150.pth,target267.pth,180,20,0
tracker150.pth,target269.pth,103,97,0
tracker150.pth,target271.pth,130,70,0
tracker150.pth,target273.pth,86,114,0
tracker150.pth,target275.pth,140,60,0
tracker152.pth,target1.pth,149,51,0
tracker152.pth,target3.pth,113,87,0
tracker152.pth,target5.pth,149,51,0
tracker152.pth,target7.pth,119,81,0
tracker152.pth,target9.pth,127,73,0
tracker152.pth,target11.pth,185,15,0
tracker152.pth,target13.pth,127,73,0
tracker152.pth,target15.pth,145,55,0
tracker152.pth,target17.pth,82,118,0
tracker152.pth,target19.pth,109,91,0
tracker152.pth,target21.pth,151,49,0
tracker152.pth,target23.pth,125,75,0
tracker152.pth,target25.pth,187,13,0
tracker152.pth,target27.pth,169,31,0
tracker152.pth,target29.pth,126,74,0
tracker152.pth,target31.pth,95,105,0
tracker152.pth,target33.pth,93,107,0
tracker152.pth,target35.pth,146,54,0
tracker152.pth,target37.pth,139,61,0
tracker152.pth,target39.pth,99,101,0
tracker152.pth,target41.pth,131,69,0
tracker152.pth,target43.pth,96,104,0
tracker152.pth,target45.pth,93,107,0
tracker152.pth,target47.pth,41,159,0
tracker152.pth,target49.pth,145,55,0
tracker152.pth,target51.pth,112,88,0
tracker152.pth,target53.pth,133,67,0
tracker152.pth,target55.pth,118,82,0
tracker152.pth,target57.pth,77,123,0
tracker152.pth,target59.pth,70,130,0
tracker152.pth,target61.pth,164,36,0
tracker152.pth,target63.pth,109,91,0
tracker152.pth,target65.pth,170,30,0
tracker152.pth,target67.pth,144,56,0
tracker152.pth,target69.pth,96,104,0
tracker152.pth,target71.pth,160,40,0
tracker152.pth,target73.pth,129,71,0
tracker152.pth,target75.pth,162,38,0
tracker152.pth,target77.pth,149,51,0
tracker152.pth,target79.pth,143,57,0
tracker152.pth,target81.pth,142,58,0
tracker152.pth,target83.pth,146,54,0
tracker152.pth,target85.pth,131,69,0
tracker152.pth,target87.pth,125,75,0
tracker152.pth,target89.pth,158,42,0
tracker152.pth,target91.pth,129,71,0
tracker152.pth,target93.pth,155,45,0
tracker152.pth,target95.pth,164,36,0
tracker152.pth,target97.pth,176,24,0
tracker152.pth,target99.pth,177,23,0
tracker152.pth,target101.pth,167,33,0
tracker152.pth,target103.pth,91,109,0
tracker152.pth,target105.pth,127,73,0
tracker152.pth,target107.pth,129,71,0
tracker152.pth,target109.pth,145,55,0
tracker152.pth,target111.pth,112,88,0
tracker152.pth,target113.pth,75,125,0
tracker152.pth,target115.pth,114,86,0
tracker152.pth,target117.pth,95,105,0
tracker152.pth,target119.pth,163,37,0
tracker152.pth,target121.pth,169,31,0
tracker152.pth,target123.pth,152,48,0
tracker152.pth,target125.pth,181,19,0
tracker152.pth,target127.pth,169,31,0
tracker152.pth,target129.pth,185,15,0
tracker152.pth,target131.pth,154,46,0
tracker152.pth,target133.pth,133,67,0
tracker152.pth,target135.pth,130,70,0
tracker152.pth,target137.pth,163,37,0
tracker152.pth,target139.pth,140,60,0
tracker152.pth,target141.pth,123,77,0
tracker152.pth,target143.pth,129,71,0
tracker152.pth,target145.pth,195,5,0
tracker152.pth,target147.pth,183,17,0
tracker152.pth,target149.pth,174,26,0
tracker152.pth,target151.pth,185,15,0
tracker152.pth,target153.pth,37,163,0
tracker152.pth,target155.pth,96,104,0
tracker152.pth,target157.pth,157,43,0
tracker152.pth,target159.pth,146,54,0
tracker152.pth,target161.pth,80,120,0
tracker152.pth,target163.pth,135,65,0
tracker152.pth,target165.pth,154,46,0
tracker152.pth,target167.pth,155,45,0
tracker152.pth,target169.pth,160,40,0
tracker152.pth,target171.pth,172,28,0
tracker152.pth,target173.pth,183,17,0
tracker152.pth,target175.pth,181,19,0
tracker152.pth,target177.pth,159,41,0
tracker152.pth,target179.pth,65,135,0
tracker152.pth,target181.pth,125,75,0
tracker152.pth,target183.pth,178,22,0
tracker152.pth,target185.pth,169,31,0
tracker152.pth,target187.pth,189,11,0
tracker152.pth,target189.pth,140,60,0
tracker152.pth,target191.pth,158,42,0
tracker152.pth,target193.pth,158,42,0
tracker152.pth,target195.pth,116,84,0
tracker152.pth,target197.pth,165,35,0
tracker152.pth,target199.pth,132,68,0
tracker152.pth,target201.pth,118,82,0
tracker152.pth,target203.pth,151,49,0
tracker152.pth,target205.pth,139,61,0
tracker152.pth,target207.pth,132,68,0
tracker152.pth,target209.pth,188,12,0
tracker152.pth,target211.pth,194,6,0
tracker152.pth,target213.pth,200,0,0
tracker152.pth,target215.pth,189,11,0
tracker152.pth,target217.pth,170,30,0
tracker152.pth,target219.pth,148,52,0
tracker152.pth,target221.pth,136,64,0
tracker152.pth,target223.pth,190,10,0
tracker152.pth,target225.pth,134,66,0
tracker152.pth,target227.pth,194,6,0
tracker152.pth,target229.pth,174,26,0
tracker152.pth,target231.pth,198,2,0
tracker152.pth,target233.pth,195,5,0
tracker152.pth,target235.pth,179,21,0
tracker152.pth,target237.pth,171,29,0
tracker152.pth,target239.pth,157,43,0
tracker152.pth,target241.pth,143,57,0
tracker152.pth,target243.pth,157,43,0
tracker152.pth,target245.pth,182,18,0
tracker152.pth,target247.pth,167,33,0
tracker152.pth,target249.pth,156,44,0
tracker152.pth,target251.pth,162,38,0
tracker152.pth,target253.pth,149,51,0
tracker152.pth,target255.pth,163,37,0
tracker152.pth,target257.pth,150,50,0
tracker152.pth,target259.pth,143,57,0
tracker152.pth,target261.pth,186,14,0
tracker152.pth,target263.pth,154,46,0
tracker152.pth,target265.pth,156,44,0
tracker152.pth,target267.pth,186,14,0
tracker152.pth,target269.pth,172,28,0
tracker152.pth,target271.pth,144,56,0
tracker152.pth,target273.pth,164,36,0
tracker152.pth,target275.pth,146,54,0
tracker154.pth,target1.pth,139,61,0
tracker154.pth,target3.pth,119,81,0
tracker154.pth,target5.pth,93,107,0
tracker154.pth,target7.pth,92,108,0
tracker154.pth,target9.pth,122,78,0
tracker154.pth,target11.pth,162,38,0
tracker154.pth,target13.pth,154,46,0
tracker154.pth,target15.pth,110,90,0
tracker154.pth,target17.pth,95,105,0
tracker154.pth,target19.pth,79,121,0
tracker154.pth,target21.pth,97,103,0
tracker154.pth,target23.pth,98,102,0
tracker154.pth,target25.pth,180,20,0
tracker154.pth,target27.pth,147,53,0
tracker154.pth,target29.pth,154,46,0
tracker154.pth,target31.pth,153,47,0
tracker154.pth,target33.pth,119,81,0
tracker154.pth,target35.pth,67,133,0
tracker154.pth,target37.pth,72,128,0
tracker154.pth,target39.pth,165,35,0
tracker154.pth,target41.pth,112,88,0
tracker154.pth,target43.pth,101,99,0
tracker154.pth,target45.pth,102,98,0
tracker154.pth,target47.pth,73,127,0
tracker154.pth,target49.pth,81,119,0
tracker154.pth,target51.pth,156,44,0
tracker154.pth,target53.pth,104,96,0
tracker154.pth,target55.pth,91,109,0
tracker154.pth,target57.pth,71,129,0
tracker154.pth,target59.pth,66,134,0
tracker154.pth,target61.pth,102,98,0
tracker154.pth,target63.pth,47,153,0
tracker154.pth,target65.pth,134,66,0
tracker154.pth,target67.pth,142,58,0
tracker154.pth,target69.pth,152,48,0
tracker154.pth,target71.pth,129,71,0
tracker154.pth,target73.pth,100,100,0
tracker154.pth,target75.pth,173,27,0
tracker154.pth,target77.pth,174,26,0
tracker154.pth,target79.pth,183,17,0
tracker154.pth,target81.pth,151,49,0
tracker154.pth,target83.pth,171,29,0
tracker154.pth,target85.pth,127,73,0
tracker154.pth,target87.pth,127,73,0
tracker154.pth,target89.pth,168,32,0
tracker154.pth,target91.pth,134,66,0
tracker154.pth,target93.pth,166,34,0
tracker154.pth,target95.pth,133,67,0
tracker154.pth,target97.pth,150,50,0
tracker154.pth,target99.pth,122,78,0
tracker154.pth,target101.pth,96,104,0
tracker154.pth,target103.pth,124,76,0
tracker154.pth,target105.pth,101,99,0
tracker154.pth,target107.pth,111,89,0
tracker154.pth,target109.pth,106,94,0
tracker154.pth,target111.pth,57,143,0
tracker154.pth,target113.pth,59,141,0
tracker154.pth,target115.pth,56,144,0
tracker154.pth,target117.pth,58,142,0
tracker154.pth,target119.pth,148,52,0
tracker154.pth,target121.pth,117,83,0
tracker154.pth,target123.pth,151,49,0
tracker154.pth,target125.pth,154,46,0
tracker154.pth,target127.pth,132,68,0
tracker154.pth,target129.pth,129,71,0
tracker154.pth,target131.pth,116,84,0
tracker154.pth,target133.pth,152,48,0
tracker154.pth,target135.pth,143,57,0
tracker154.pth,target137.pth,164,36,0
tracker154.pth,target139.pth,150,50,0
tracker154.pth,target141.pth,95,105,0
tracker154.pth,target143.pth,67,133,0
tracker154.pth,target145.pth,154,46,0
tracker154.pth,target147.pth,135,65,0
tracker154.pth,target149.pth,100,100,0
tracker154.pth,target151.pth,81,119,0
tracker154.pth,target153.pth,189,11,0
tracker154.pth,target155.pth,51,149,0
tracker154.pth,target157.pth,91,109,0
tracker154.pth,target159.pth,90,110,0
tracker154.pth,target161.pth,108,92,0
tracker154.pth,target163.pth,125,75,0
tracker154.pth,target165.pth,77,123,0
tracker154.pth,target167.pth,128,72,0
tracker154.pth,target169.pth,127,73,0
tracker154.pth,target171.pth,98,102,0
tracker154.pth,target173.pth,104,96,0
tracker154.pth,target175.pth,111,89,0
tracker154.pth,target177.pth,141,59,0
tracker154.pth,target179.pth,115,85,0
tracker154.pth,target181.pth,139,61,0
tracker154.pth,target183.pth,197,3,0
tracker154.pth,target185.pth,182,18,0
tracker154.pth,target187.pth,179,21,0
tracker154.pth,target189.pth,156,44,0
tracker154.pth,target191.pth,131,69,0
tracker154.pth,target193.pth,155,45,0
tracker154.pth,target195.pth,151,49,0
tracker154.pth,target197.pth,184,16,0
tracker154.pth,target199.pth,160,40,0
tracker154.pth,target201.pth,152,48,0
tracker154.pth,target203.pth,108,92,0
tracker154.pth,target205.pth,100,100,0
tracker154.pth,target207.pth,95,105,0
tracker154.pth,target209.pth,181,19,0
tracker154.pth,target211.pth,197,3,0
tracker154.pth,target213.pth,175,25,0
tracker154.pth,target215.pth,179,21,0
tracker154.pth,target217.pth,154,46,0
tracker154.pth,target219.pth,140,60,0
tracker154.pth,target221.pth,167,33,0
tracker154.pth,target223.pth,187,13,0
tracker154.pth,target225.pth,184,16,0
tracker154.pth,target227.pth,147,53,0
tracker154.pth,target229.pth,134,66,0
tracker154.pth,target231.pth,186,14,0
tracker154.pth,target233.pth,193,7,0
tracker154.pth,target235.pth,181,19,0
tracker154.pth,target237.pth,185,15,0
tracker154.pth,target239.pth,133,67,0
tracker154.pth,target241.pth,117,83,0
tracker154.pth,target243.pth,153,47,0
tracker154.pth,target245.pth,174,26,0
tracker154.pth,target247.pth,154,46,0
tracker154.pth,target249.pth,147,53,0
tracker154.pth,target251.pth,145,55,0
tracker154.pth,target253.pth,120,80,0
tracker154.pth,target255.pth,82,118,0
tracker154.pth,target257.pth,44,156,0
tracker154.pth,target259.pth,59,141,0
tracker154.pth,target261.pth,131,69,0
tracker154.pth,target263.pth,154,46,0
tracker154.pth,target265.pth,160,40,0
tracker154.pth,target267.pth,195,5,0
tracker154.pth,target269.pth,135,65,0
tracker154.pth,target271.pth,182,18,0
tracker154.pth,target273.pth,132,68,0
tracker154.pth,target275.pth,150,50,0
tracker156.pth,target1.pth,123,77,0
tracker156.pth,target3.pth,102,98,0
tracker156.pth,target5.pth,111,89,0
tracker156.pth,target7.pth,115,85,0
tracker156.pth,target9.pth,133,67,0
tracker156.pth,target11.pth,163,37,0
tracker156.pth,target13.pth,137,63,0
tracker156.pth,target15.pth,94,106,0
tracker156.pth,target17.pth,91,109,0
tracker156.pth,target19.pth,137,63,0
tracker156.pth,target21.pth,103,97,0
tracker156.pth,target23.pth,78,122,0
tracker156.pth,target25.pth,49,151,0
tracker156.pth,target27.pth,69,131,0
tracker156.pth,target29.pth,165,35,0
tracker156.pth,target31.pth,146,54,0
tracker156.pth,target33.pth,87,113,0
tracker156.pth,target35.pth,83,117,0
tracker156.pth,target37.pth,63,137,0
tracker156.pth,target39.pth,135,65,0
tracker156.pth,target41.pth,127,73,0
tracker156.pth,target43.pth,111,89,0
tracker156.pth,target45.pth,113,87,0
tracker156.pth,target47.pth,57,143,0
tracker156.pth,target49.pth,98,102,0
tracker156.pth,target51.pth,173,27,0
tracker156.pth,target53.pth,136,64,0
tracker156.pth,target55.pth,69,131,0
tracker156.pth,target57.pth,56,144,0
tracker156.pth,target59.pth,106,94,0
tracker156.pth,target61.pth,110,90,0
tracker156.pth,target63.pth,141,59,0
tracker156.pth,target65.pth,113,87,0
tracker156.pth,target67.pth,144,56,0
tracker156.pth,target69.pth,61,139,0
tracker156.pth,target71.pth,118,82,0
tracker156.pth,target73.pth,141,59,0
tracker156.pth,target75.pth,186,14,0
tracker156.pth,target77.pth,164,36,0
tracker156.pth,target79.pth,178,22,0
tracker156.pth,target81.pth,170,30,0
tracker156.pth,target83.pth,195,5,0
tracker156.pth,target85.pth,124,76,0
tracker156.pth,target87.pth,177,23,0
tracker156.pth,target89.pth,110,90,0
tracker156.pth,target91.pth,142,58,0
tracker156.pth,target93.pth,129,71,0
tracker156.pth,target95.pth,77,123,0
tracker156.pth,target97.pth,115,85,0
tracker156.pth,target99.pth,99,101,0
tracker156.pth,target101.pth,62,138,0
tracker156.pth,target103.pth,120,80,0
tracker156.pth,target105.pth,90,110,0
tracker156.pth,target107.pth,119,81,0
tracker156.pth,target109.pth,105,95,0
tracker156.pth,target111.pth,79,121,0
tracker156.pth,target113.pth,62,138,0
tracker156.pth,target115.pth,63,137,0
tracker156.pth,target117.pth,82,118,0
tracker156.pth,target119.pth,123,77,0
tracker156.pth,target121.pth,141,59,0
tracker156.pth,target123.pth,175,25,0
tracker156.pth,target125.pth,151,49,0
tracker156.pth,target127.pth,169,31,0
tracker156.pth,target129.pth,172,28,0
tracker156.pth,target131.pth,152,48,0
tracker156.pth,target133.pth,174,26,0
tracker156.pth,target135.pth,156,44,0
tracker156.pth,target137.pth,164,36,0
tracker156.pth,target139.pth,138,62,0
tracker156.pth,target141.pth,105,95,0
tracker156.pth,target143.pth,63,137,0
tracker156.pth,target145.pth,132,68,0
tracker156.pth,target147.pth,66,134,0
tracker156.pth,target149.pth,72,128,0
tracker156.pth,target151.pth,84,116,0
tracker156.pth,target153.pth,112,88,0
tracker156.pth,target155.pth,90,110,0
tracker156.pth,target157.pth,67,133,0
tracker156.pth,target159.pth,127,73,0
tracker156.pth,target161.pth,46,154,0
tracker156.pth,target163.pth,79,121,0
tracker156.pth,target165.pth,89,111,0
tracker156.pth,target167.pth,77,123,0
tracker156.pth,target169.pth,124,76,0
tracker156.pth,target171.pth,100,100,0
tracker156.pth,target173.pth,131,69,0
tracker156.pth,target175.pth,112,88,0
tracker156.pth,target177.pth,144,56,0
tracker156.pth,target179.pth,132,68,0
tracker156.pth,target181.pth,141,59,0
tracker156.pth,target183.pth,149,51,0
tracker156.pth,target185.pth,115,85,0
tracker156.pth,target187.pth,150,50,0
tracker156.pth,target189.pth,105,95,0
tracker156.pth,target191.pth,110,90,0
tracker156.pth,target193.pth,146,54,0
tracker156.pth,target195.pth,150,50,0
tracker156.pth,target197.pth,179,21,0
tracker156.pth,target199.pth,166,34,0
tracker156.pth,target201.pth,160,40,0
tracker156.pth,target203.pth,176,24,0
tracker156.pth,target205.pth,126,74,0
tracker156.pth,target207.pth,152,48,0
tracker156.pth,target209.pth,142,58,0
tracker156.pth,target211.pth,186,14,0
tracker156.pth,target213.pth,181,19,0
tracker156.pth,target215.pth,144,56,0
tracker156.pth,target217.pth,144,56,0
tracker156.pth,target219.pth,152,48,0
tracker156.pth,target221.pth,143,57,0
tracker156.pth,target223.pth,143,57,0
tracker156.pth,target225.pth,132,68,0
tracker156.pth,target227.pth,142,58,0
tracker156.pth,target229.pth,132,68,0
tracker156.pth,target231.pth,165,35,0
tracker156.pth,target233.pth,165,35,0
tracker156.pth,target235.pth,147,53,0
tracker156.pth,target237.pth,142,58,0
tracker156.pth,target239.pth,147,53,0
tracker156.pth,target241.pth,137,63,0
tracker156.pth,target243.pth,126,74,0
tracker156.pth,target245.pth,94,106,0
tracker156.pth,target247.pth,89,111,0
tracker156.pth,target249.pth,92,108,0
tracker156.pth,target251.pth,121,79,0
tracker156.pth,target253.pth,123,77,0
tracker156.pth,target255.pth,71,129,0
tracker156.pth,target257.pth,54,146,0
tracker156.pth,target259.pth,127,73,0
tracker156.pth,target261.pth,154,46,0
tracker156.pth,target263.pth,170,30,0
tracker156.pth,target265.pth,107,93,0
tracker156.pth,target267.pth,178,22,0
tracker156.pth,target269.pth,172,28,0
tracker156.pth,target271.pth,172,28,0
tracker156.pth,target273.pth,166,34,0
tracker156.pth,target275.pth,163,37,0
tracker158.pth,target1.pth,128,72,0
tracker158.pth,target3.pth,115,85,0
tracker158.pth,target5.pth,119,81,0
tracker158.pth,target7.pth,51,149,0
tracker158.pth,target9.pth,95,105,0
tracker158.pth,target11.pth,55,145,0
tracker158.pth,target13.pth,157,43,0
tracker158.pth,target15.pth,124,76,0
tracker158.pth,target17.pth,76,124,0
tracker158.pth,target19.pth,109,91,0
tracker158.pth,target21.pth,120,80,0
tracker158.pth,target23.pth,100,100,0
tracker158.pth,target25.pth,123,77,0
tracker158.pth,target27.pth,143,57,0
tracker158.pth,target29.pth,114,86,0
tracker158.pth,target31.pth,104,96,0
tracker158.pth,target33.pth,49,151,0
tracker158.pth,target35.pth,84,116,0
tracker158.pth,target37.pth,95,105,0
tracker158.pth,target39.pth,122,78,0
tracker158.pth,target41.pth,58,142,0
tracker158.pth,target43.pth,89,111,0
tracker158.pth,target45.pth,65,135,0
tracker158.pth,target47.pth,91,109,0
tracker158.pth,target49.pth,93,107,0
tracker158.pth,target51.pth,128,72,0
tracker158.pth,target53.pth,53,147,0
tracker158.pth,target55.pth,105,95,0
tracker158.pth,target57.pth,72,128,0
tracker158.pth,target59.pth,54,146,0
tracker158.pth,target61.pth,36,164,0
tracker158.pth,target63.pth,52,148,0
tracker158.pth,target65.pth,101,99,0
tracker158.pth,target67.pth,97,103,0
tracker158.pth,target69.pth,137,63,0
tracker158.pth,target71.pth,152,48,0
tracker158.pth,target73.pth,118,82,0
tracker158.pth,target75.pth,114,86,0
tracker158.pth,target77.pth,145,55,0
tracker158.pth,target79.pth,74,126,0
tracker158.pth,target81.pth,118,82,0
tracker158.pth,target83.pth,92,108,0
tracker158.pth,target85.pth,121,79,0
tracker158.pth,target87.pth,161,39,0
tracker158.pth,target89.pth,108,92,0
tracker158.pth,target91.pth,110,90,0
tracker158.pth,target93.pth,136,64,0
tracker158.pth,target95.pth,49,151,0
tracker158.pth,target97.pth,28,172,0
tracker158.pth,target99.pth,31,169,0
tracker158.pth,target101.pth,24,176,0
tracker158.pth,target103.pth,70,130,0
tracker158.pth,target105.pth,73,127,0
tracker158.pth,target107.pth,112,88,0
tracker158.pth,target109.pth,83,117,0
tracker158.pth,target111.pth,40,160,0
tracker158.pth,target113.pth,27,173,0
tracker158.pth,target115.pth,37,163,0
tracker158.pth,target117.pth,33,167,0
tracker158.pth,target119.pth,78,122,0
tracker158.pth,target121.pth,69,131,0
tracker158.pth,target123.pth,164,36,0
tracker158.pth,target125.pth,110,90,0
tracker158.pth,target127.pth,85,115,0
tracker158.pth,target129.pth,123,77,0
tracker158.pth,target131.pth,73,127,0
tracker158.pth,target133.pth,30,170,0
tracker158.pth,target135.pth,54,146,0
tracker158.pth,target137.pth,70,130,0
tracker158.pth,target139.pth,114,86,0
tracker158.pth,target141.pth,39,161,0
tracker158.pth,target143.pth,30,170,0
tracker158.pth,target145.pth,77,123,0
tracker158.pth,target147.pth,52,148,0
tracker158.pth,target149.pth,117,83,0
tracker158.pth,target151.pth,69,131,0
tracker158.pth,target153.pth,159,41,0
tracker158.pth,target155.pth,133,67,0
tracker158.pth,target157.pth,156,44,0
tracker158.pth,target159.pth,28,172,0
tracker158.pth,target161.pth,51,149,0
tracker158.pth,target163.pth,84,116,0
tracker158.pth,target165.pth,71,129,0
tracker158.pth,target167.pth,83,117,0
tracker158.pth,target169.pth,73,127,0
tracker158.pth,target171.pth,78,122,0
tracker158.pth,target173.pth,61,139,0
tracker158.pth,target175.pth,135,65,0
tracker158.pth,target177.pth,95,105,0
tracker158.pth,target179.pth,92,108,0
tracker158.pth,target181.pth,165,35,0
tracker158.pth,target183.pth,180,20,0
tracker158.pth,target185.pth,181,19,0
tracker158.pth,target187.pth,127,73,0
tracker158.pth,target189.pth,140,60,0
tracker158.pth,target191.pth,136,64,0
tracker158.pth,target193.pth,182,18,0
tracker158.pth,target195.pth,125,75,0
tracker158.pth,target197.pth,170,30,0
tracker158.pth,target199.pth,181,19,0
tracker158.pth,target201.pth,143,57,0
tracker158.pth,target203.pth,133,67,0
tracker158.pth,target205.pth,106,94,0
tracker158.pth,target207.pth,112,88,0
tracker158.pth,target209.pth,138,62,0
tracker158.pth,target211.pth,160,40,0
tracker158.pth,target213.pth,147,53,0
tracker158.pth,target215.pth,172,28,0
tracker158.pth,target217.pth,143,57,0
tracker158.pth,target219.pth,105,95,0
tracker158.pth,target221.pth,110,90,0
tracker158.pth,target223.pth,151,49,0
tracker158.pth,target225.pth,156,44,0
tracker158.pth,target227.pth,175,25,0
tracker158.pth,target229.pth,179,21,0
tracker158.pth,target231.pth,196,4,0
tracker158.pth,target233.pth,192,8,0
tracker158.pth,target235.pth,144,56,0
tracker158.pth,target237.pth,193,7,0
tracker158.pth,target239.pth,144,56,0
tracker158.pth,target241.pth,103,97,0
tracker158.pth,target243.pth,141,59,0
tracker158.pth,target245.pth,160,40,0
tracker158.pth,target247.pth,123,77,0
tracker158.pth,target249.pth,169,31,0
tracker158.pth,target251.pth,109,91,0
tracker158.pth,target253.pth,137,63,0
tracker158.pth,target255.pth,31,169,0
tracker158.pth,target257.pth,50,150,0
tracker158.pth,target259.pth,47,153,0
tracker158.pth,target261.pth,100,100,0
tracker158.pth,target263.pth,106,94,0
tracker158.pth,target265.pth,95,105,0
tracker158.pth,target267.pth,167,33,0
tracker158.pth,target269.pth,161,39,0
tracker158.pth,target271.pth,145,55,0
tracker158.pth,target273.pth,118,82,0
tracker158.pth,target275.pth,154,46,0
tracker160.pth,target1.pth,90,110,0
tracker160.pth,target3.pth,74,126,0
tracker160.pth,target5.pth,144,56,0
tracker160.pth,target7.pth,30,170,0
tracker160.pth,target9.pth,89,111,0
tracker160.pth,target11.pth,97,103,0
tracker160.pth,target13.pth,142,58,0
tracker160.pth,target15.pth,108,92,0
tracker160.pth,target17.pth,75,125,0
tracker160.pth,target19.pth,122,78,0
tracker160.pth,target21.pth,125,75,0
tracker160.pth,target23.pth,92,108,0
tracker160.pth,target25.pth,126,74,0
tracker160.pth,target27.pth,184,16,0
tracker160.pth,target29.pth,113,87,0
tracker160.pth,target31.pth,121,79,0
tracker160.pth,target33.pth,99,101,0
tracker160.pth,target35.pth,129,71,0
tracker160.pth,target37.pth,42,158,0
tracker160.pth,target39.pth,130,70,0
tracker160.pth,target41.pth,131,69,0
tracker160.pth,target43.pth,166,34,0
tracker160.pth,target45.pth,117,83,0
tracker160.pth,target47.pth,93,107,0
tracker160.pth,target49.pth,129,71,0
tracker160.pth,target51.pth,82,118,0
tracker160.pth,target53.pth,65,135,0
tracker160.pth,target55.pth,74,126,0
tracker160.pth,target57.pth,26,174,0
tracker160.pth,target59.pth,39,161,0
tracker160.pth,target61.pth,63,137,0
tracker160.pth,target63.pth,109,91,0
tracker160.pth,target65.pth,82,118,0
tracker160.pth,target67.pth,142,58,0
tracker160.pth,target69.pth,140,60,0
tracker160.pth,target71.pth,115,85,0
tracker160.pth,target73.pth,145,55,0
tracker160.pth,target75.pth,73,127,0
tracker160.pth,target77.pth,166,34,0
tracker160.pth,target79.pth,123,77,0
tracker160.pth,target81.pth,156,44,0
tracker160.pth,target83.pth,150,50,0
tracker160.pth,target85.pth,116,84,0
tracker160.pth,target87.pth,94,106,0
tracker160.pth,target89.pth,136,64,0
tracker160.pth,target91.pth,127,73,0
tracker160.pth,target93.pth,146,54,0
tracker160.pth,target95.pth,96,104,0
